genres,acousticness_mean,danceability_mean,energy_mean,instrumentalness_mean,liveness_mean,loudness_mean,speechiness_mean,tempo_mean,valence_mean
trad jazz catala,0.6839041666666668,0.5816250000000001,0.6054583333333333,0.2536578333333333,0.3032,-8.201791666666667,0.0573958333333333,126.81754166666666,0.803125
traditional bluegrass,0.5306875000000001,0.5563958333333332,0.5770000000000001,0.4999197333333333,0.2087208333333333,-11.594229166666668,0.0360458333333333,126.56033333333336,0.7380625000000001
traditional blues,0.7443788642018371,0.594566517126356,0.389186460005135,0.1068942477790204,0.1727543526213489,-12.0478610350856,0.0661308340654159,113.32193687535629,0.6445305314008835
traditional british folk,0.6539500000000001,0.4773041666666668,0.273485,0.0009501495,0.1419558333333333,-13.079504166666668,0.0469479166666666,146.57601666666667,0.4358041666666665
traditional country,0.7324915334197726,0.586703013446235,0.3964833158909158,0.0379830651934779,0.2014534668815638,-12.027782050398692,0.0425492477101345,115.50626535097524,0.7053687025891007
traditional folk,0.6399755463241176,0.5400050992970632,0.3710759143637216,0.0602214998317541,0.1912802248286255,-13.095389590090988,0.0541994613046871,118.87143796677452,0.5598452594366484
traditional rockabilly,0.6018999999999999,0.6005809523809524,0.8280761904761909,0.0049018783809523,0.1641573809523809,-5.4350023809523815,0.076232619047619,116.2132761904762,0.8594857142857143
traditional ska,0.1422725,0.6960833333333332,0.6909166666666665,0.017090975,0.133125,-7.378000000000001,0.094725,126.66916666666668,0.8570833333333333
traditional soul,0.4072293055555556,0.4877986111111112,0.6247708333333333,0.0077285558333333,0.1812923611111111,-7.298201388888888,0.061175,133.3083055555555,0.7100208333333332
trance,0.0598807735486351,0.5487627341132533,0.8246940242763771,0.3856609546882517,0.2510882193661778,-6.901479087713518,0.0588684223101005,129.80805465480313,0.2795839045422089
trance mexicano,0.000217,0.902,0.8370000000000001,0.261,0.88,-9.907,0.063,136.007,0.594
trancecore,0.0481978276183574,0.456003043478261,0.8706224637681159,0.0013378861439613,0.2088541352657005,-5.147225845410627,0.1147629516908212,137.7738368599034,0.3808604830917875
transpop,0.2426260739260739,0.5480964035964037,0.6294382617382618,0.1298859129070928,0.1913221778221778,-8.015927072927072,0.1245564435564435,116.63332717282718,0.6680878121878122
trap,0.1362828356740641,0.7282083718593714,0.6560159483846826,0.0100215785153332,0.203756214117458,-6.562271106024446,0.1925019489908494,121.99714931518362,0.5182317083197937
trap argentino,0.3521885416666667,0.6773020833333333,0.7218402777777776,1.1275451388888893e-05,0.120625,-5.695364583333332,0.1981954861111111,149.51071180555553,0.6305486111111109
trap dominicano,0.288879365079365,0.6720952380952379,0.6048095238095238,5.8355555555555565e-06,0.3662730158730158,-8.113952380952384,0.1180952380952381,109.19814285714288,0.3485777777777777
trap latino,0.2348615574434963,0.7315518130040103,0.7040609141188341,0.0247594985610046,0.1772845010878239,-5.768831426661498,0.1387269072463126,123.09327032760528,0.6198310096432221
trap queen,0.1614455066368441,0.7818325388616039,0.6427933194552207,0.0287867134175327,0.1388036662844633,-6.779521377469988,0.1996728342736692,122.17939834413713,0.5638256268507166
trap soul,0.2896153148547598,0.6755298964624676,0.5432527394305434,0.0490284671144665,0.1388633735979292,-8.099485677308023,0.1461753875467356,116.42738183779122,0.4451504083980441
trap triste,0.329975,0.7420000000000001,0.7048333333333333,8.866666666666666e-07,0.132575,-4.85425,0.0819333333333333,133.93816666666666,0.5655833333333333
trap venezolano,0.0446,0.877,0.777,3.46e-05,0.0863,-4.246,0.117,102.02,0.706
traprun,0.0376024,0.5976999999999999,0.8086166666666665,0.088299251,0.1683266666666666,-4.99315,0.0777516666666666,134.54756666666665,0.3528833333333333
trash rock,0.0327033333333333,0.4676666666666667,0.8003333333333332,0.2600642,0.1378,-11.370333333333337,0.051,160.91600000000005,0.7668333333333331
triangle indie,0.0504701666666666,0.4184166666666667,0.7588333333333334,0.365375,0.198,-7.799749999999999,0.0393416666666666,119.854375,0.5291250000000001
tribal house,0.0554694615384615,0.7222142857142858,0.8030549450549451,0.1313971637362637,0.1382454945054945,-8.252832967032967,0.0574307692307692,127.39587362637364,0.6529824175824176
trinidadian reggae,0.974,0.6930000000000001,0.519,0.0087475,0.1185,-8.0495,0.0619,87.85899999999998,0.8520000000000001
trio cubano,0.884,0.507,0.516,4.77e-06,0.121,-18.978,0.0346,95.485,0.967
trip hop,0.2363461196926508,0.6136946757298541,0.6268132507311502,0.3561181707439139,0.1600615500583012,-9.601130524372412,0.0670861967735267,116.25269071344604,0.4843950476493821
trival,0.0554345416666666,0.7766666666666667,0.7029583333333332,0.1577624916666666,0.244025,-8.943874999999998,0.1521708333333333,136.00312499999998,0.7005416666666666
tropical,0.3441035036496499,0.704884637187167,0.701133313515389,0.0233670341321276,0.1825571305748224,-7.145907962240599,0.08293874726948,121.35816022964244,0.745365345769021
tropical house,0.1634872249957899,0.6533900089052099,0.7200306552327727,0.092230033646965,0.1897011713991509,-5.972473063913777,0.0798216871119732,122.60337196627536,0.4506833108120257
tropicalia,0.5566589693206758,0.5590261540455851,0.5669332225745405,0.04050903504863,0.2131794146054828,-9.971599666748348,0.0606849380541546,111.32218983949808,0.6637148672223299
trova,0.6934859214215735,0.5321963215528435,0.3517243652965393,0.0096621696406299,0.1826531958862393,-12.529703138407486,0.0721432108953848,121.64729733841035,0.4744431288518244
trova mexicana,0.8384444444444444,0.524,0.1900666666666666,2.5486666666666664e-05,0.1425,-17.570222222222224,0.0463,143.4868888888889,0.5164444444444444
truck-driving country,0.7036625000000001,0.6214291666666667,0.5221402777777778,0.0017764013888888,0.1623397222222222,-12.839406944444448,0.1373018055555555,113.46346666666668,0.7165708333333334
tuareg guitar,0.561,0.535,0.364,0.0284,0.122,-14.112,0.0352,93.217,0.47
tucson indie,0.1407666666666666,0.542,0.7956666666666666,0.2641666666666666,0.0875666666666666,-6.594666666666665,0.0712333333333333,117.998,0.7733333333333334
tulsa indie,0.162,0.659,0.594,0.846,0.632,-8.494,0.0261,100.033,0.851
tuna estudiantil,0.5329999999999999,0.726,0.6579999999999999,2.37e-05,0.0447,-11.388,0.146,122.751,0.825
tunisian pop,0.176,0.807,0.639,0.0001,0.059,-11.604,0.0416,103.956,0.6920000000000001
turbo folk,0.1846807142857143,0.5567142857142857,0.6127142857142857,6.305714285714286e-06,0.2248642857142856,-9.180285714285716,0.0396642857142857,102.79392857142857,0.659
turkish classical,0.8678266233766233,0.4018860750360751,0.4289291305916307,0.4005451261075037,0.4371295274170274,-9.789100685425687,0.0764503409090909,110.55692124819625,0.4763330573593074
turkish classical performance,0.9893333333333334,0.3760833333333333,0.0884216666666666,0.9044166666666668,0.1158833333333333,-24.7305,0.0390333333333333,111.38141666666664,0.3341
turkish edm,0.00829,0.698,0.7190000000000001,4.01e-06,0.326,-4.923,0.0455,120.062,0.364
turkish experimental,0.12,0.5489999999999999,0.527,3.02e-05,0.395,-10.149,0.154,133.726,0.722
turkish folk,0.8113882352941175,0.4910088235294118,0.3353862745098039,0.0795306200588235,0.2520752450980392,-14.467511274509803,0.0423631372549019,108.18879852941176,0.4440813725490197
turkish jazz,0.7760233288770053,0.3957623328877006,0.4132284480837789,0.2396134069685829,0.3684043672014261,-11.805657709447416,0.0736688831327985,101.1909987967914,0.4372574961007129
turkish modern jazz,0.635,0.4165,0.3465,0.8315,0.09,-14.71,0.1941,104.418,0.6439999999999999
turkish pop,0.5740604278074867,0.5004705882352941,0.4974144385026738,0.1040579155614973,0.2086125668449198,-11.307687165775398,0.0782708556149732,116.55790641711224,0.550072192513369
turkish psych,0.6918999999999998,0.5482000000000001,0.4592,0.16661254,0.1677,-12.082,0.0783299999999999,103.2071,0.4967
turkish trap,0.00884,0.6669999999999999,0.8073333333333332,5.22e-06,0.6499333333333334,-6.722,0.0717333333333333,119.04833333333332,0.3846666666666667
turkish trap pop,0.2621428571428571,0.6625714285714287,0.5297142857142857,0.1782542857142857,0.1120428571428571,-9.833857142857145,0.1452857142857142,140.81171428571432,0.2107142857142857
turntablism,0.147825083322657,0.7467500632186262,0.6834865862876324,0.0954882748750138,0.1958998010983975,-8.16951406367669,0.2301760608660293,105.81201130410136,0.6409352049913363
twee pop,0.2564036386363636,0.4912897727272727,0.6367272727272727,0.3384547506818181,0.1904727272727272,-10.643914772727271,0.0447528409090909,137.24505113636366,0.6861988636363635
twoubadou,0.5581875000000001,0.6539375000000001,0.5529999999999999,9.735e-05,0.12364375,-12.157749999999998,0.12634375,93.787375,0.74575
tzadik,0.9153333333333332,0.2504166666666665,0.10786,0.8931666666666667,0.1014333333333333,-29.01133333333333,0.0534166666666666,91.40516666666666,0.1417833333333333
ugandan pop,0.0483,0.738,0.564,0.77,0.0724,-12.084,0.0381,108.902,0.933
uilleann pipes,0.8332,0.3783,0.361918,0.542901,0.16102,-15.4231,0.04007,105.5,0.6653
uk alternative hip hop,0.3270384615384616,0.6638901098901098,0.6764780219780219,0.0515685478021978,0.170276923076923,-7.2409835164835155,0.2426703296703297,144.45869780219783,0.6654890109890109
uk alternative pop,0.1903437023088022,0.6216945887445888,0.6760328282828282,0.0465540995815295,0.1334309956709956,-7.595571645021645,0.0669360317460317,125.39966695526694,0.5156245021645022
uk americana,0.5969830246339362,0.5664510864197531,0.4269440698248637,0.1308507760525524,0.1298046725236865,-11.635990650014357,0.0367937941429801,120.36685019638244,0.4280134214757393
uk contemporary jazz,0.7429999999999999,0.539,0.5185,0.0707824999999999,0.1269499999999999,-11.4035,0.09765,139.543,0.547
uk contemporary r&b,0.1890582531194295,0.6243968805704101,0.6252004456327985,0.0084070030837789,0.2793241265597148,-6.6570792335115865,0.1052629590017825,112.56842655971478,0.4632291265597149
uk dance,0.0936291673384087,0.6485261525352042,0.7304257308304724,0.0514550440501629,0.2100133125590883,-6.094336557695178,0.0752242597775787,121.6721150899388,0.5020025420460766
uk dancehall,0.1057285714285714,0.8319714285714286,0.6156857142857143,4.134600000000001e-05,0.3077942857142857,-7.2794,0.0703428571428571,122.357,0.8054285714285714
uk diy punk,0.000209,0.452,0.937,3.61e-06,0.606,-3.346,0.161,164.032,0.604
uk dnb,0.1394560476190476,0.4583238095238095,0.7350476190476191,0.2451590666666667,0.2163666666666666,-7.084409523809523,0.0550599999999999,135.60544761904765,0.2404857142857143
uk doom metal,0.1191047778373015,0.341931746031746,0.7087319444444444,0.3393794838888889,0.2015478174603174,-8.54168452380952,0.0491559523809523,114.00998214285715,0.3352674603174603
uk dub,0.043605,0.831,0.664,0.0021809999999999,0.0786999999999999,-6.2405,0.17925,138.769,0.852
uk experimental electronic,0.4488591243243241,0.6394216216216215,0.5880830486486486,0.7242064864864866,0.1211805405405405,-13.627064864864868,0.089961081081081,133.85938378378378,0.4231962162162162
uk funky,0.1141082828282828,0.7148484848484848,0.6843535353535354,0.0016840146464646,0.2693787878787879,-5.4358282828282825,0.0484111111111111,115.31345454545456,0.4672121212121213
uk garage,0.2175333333333333,0.7273333333333335,0.8270000000000001,0.0018233333333333,0.2452333333333333,-3.637333333333333,0.1493,134.65233333333333,0.8163333333333332
uk hip hop,0.1361908498168498,0.7200998168498168,0.6893913919413921,0.060545787043956,0.1781070329670329,-6.573936996336997,0.1696137362637362,120.57240604395606,0.5156516483516485
uk house,0.00441,0.6409999999999999,0.529,0.0008619999999999,0.0809,-11.536,0.0288,121.027,0.449
uk metalcore,0.0252745961257764,0.3945381669960474,0.8815540302089212,0.0110826727685629,0.2226681871118012,-4.096133099237719,0.1188170754517222,121.45692504234896,0.2813734013269339
uk pop,0.2908660075148224,0.5983836597768419,0.6109605423924008,0.0226728567381997,0.1688254409316497,-6.409724619309917,0.0754123255764849,115.55427170034932,0.4597797064234776
uk pop punk,0.33045475,0.4860749999999999,0.6943624999999999,0.2281267569999999,0.174675,-8.20365,0.09464,150.208575,0.58795
uk post-hardcore,0.055678,0.3905000000000001,0.90925,5.5500000000000014e-05,0.1945,-4.6885,0.153275,116.86175,0.42475
uk post-punk,0.1460023959191441,0.5126319354353795,0.6992524233847724,0.2677919540272787,0.189088099163528,-10.052732270441952,0.0699753672651962,129.39652253668262,0.5734505911012732
uk reggae,0.1292016558031959,0.7856228658536586,0.5311473612279226,0.0427695689618376,0.1940333904541631,-10.588083925567704,0.0960148559714045,121.74830700168204,0.8045101135407906
uk stoner rock,0.04555,0.3129999999999999,0.89,0.8765000000000001,0.1551,-5.332000000000002,0.05855,107.592,0.3465
uk worship,0.4297106666666666,0.3742,0.465,0.0020809166666666,0.2266333333333333,-10.495033333333335,0.0344866666666666,132.1251,0.3572099999999999
uk82,0.03074792921875,0.3641088541666667,0.8702947916666667,0.0269228127630208,0.1985968749999999,-7.71157109375,0.080437109375,145.73032421875004,0.5753009895833334
ukrainian choir,0.922,0.292,0.246,0.525,0.107,-14.96,0.0385,109.766,0.0859
ukrainian classical,0.9255537313432842,0.272909552238806,0.1396248208955224,0.5045225044776123,0.1933771641791045,-23.5472328358209,0.0446870149253731,89.27487910447759,0.2811837313432836
ukrainian classical piano,0.9875138888888888,0.3050749999999999,0.0624383333333333,0.7858758333333333,0.1545125,-26.47590972222221,0.0514340277777777,83.3875347222222,0.1003180555555555
ukrainian electronic,0.028635,0.769,0.7705,0.8759999999999999,0.221,-7.3679999999999986,0.05955,127.485,0.359
ukulele,0.7852916666666666,0.4930416666666666,0.3833833333333334,0.5109261916666666,0.1158083333333333,-15.446000000000002,0.0505583333333333,125.53895833333333,0.5116583333333333
umbanda,0.4769772727272728,0.6179375,0.5449090909090909,0.000472171590909,0.144159659090909,-11.733613636363636,0.1086375,100.63511931818184,0.7120681818181819
underground hip hop,0.2130359409106119,0.6886076459802271,0.6345408158040343,0.0426932314502028,0.2067545531016671,-7.357580994312245,0.2008085156993212,119.24592934432263,0.4637644698596443
underground power pop,0.1061262895524765,0.4822207517120561,0.7628515368689281,0.0045250173986303,0.1752706673037107,-9.404536821149865,0.0498792116579073,137.3110381907947,0.6890039655996177
underground rap,0.2702546907630521,0.6853809236947791,0.7384244979919677,0.005868746506024,0.2280262650602409,-6.735012248995983,0.2621525100401606,104.80979959839355,0.6323413654618472
university choir,0.964,0.0847,0.0856,0.5920000000000001,0.289,-24.716,0.0405,84.245,0.0764
uplifting trance,0.0556525839506172,0.5334753086419755,0.8243086419753087,0.4446666358436213,0.2692456790123458,-6.780034979423868,0.061922427983539,132.25780452674906,0.2480440329218106
uptempo hardcore,0.2354394285714285,0.5175142857142857,0.9696857142857144,0.0899512260952381,0.1928933333333333,-3.604438095238095,0.2509904761904762,149.95507619047618,0.2727895238095238
urban contemporary,0.2448909589810495,0.6621159930336992,0.5807490664920348,0.0157353450941858,0.1687015799742522,-8.400835139292928,0.0956470750854118,116.21291191428992,0.5574100468578814
urbano espanol,0.175225,0.789,0.63075,0.017830875,0.07165,-6.93925,0.135625,114.00575,0.55925
us power metal,0.0432643338456656,0.3816997287691732,0.8701711226016781,0.0607953650321335,0.2272499388728555,-7.2318820880765315,0.0920197099967933,138.5688359621346,0.3276844783817007
utah indie,0.5559666666666667,0.4336666666666667,0.3483333333333333,0.00240447,0.1810333333333332,-9.945,0.0322,110.42433333333334,0.2236666666666666
uzbek pop,0.991,0.789,0.335,0.0085799999999999,0.189,-8.478,0.0948,101.549,0.847
uzbek traditional,0.963,0.509,0.069,0.000202,0.3229999999999999,-19.483,0.0651,78.669,0.521
v-pop,0.366,0.792,0.4920000000000001,6.92e-06,0.179,-10.642,0.0298,133.80200000000002,0.6809999999999999
vallenato,0.4040102389806497,0.6899908309588203,0.5917930073609905,0.0036256334952731,0.1887592976774043,-7.702244322800963,0.0691831595712997,136.16465739047055,0.8288193297433917
vancouver indie,0.4070600198198198,0.5210754954954954,0.5215845495495496,0.043588183536036,0.1864173423423424,-11.190740090090092,0.0627622072072072,108.5049298198198,0.4037955855855857
